[200~+-------------------------------+------------+---------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------+
| Trial name                    | status     | loc                 | dataname   | diffusion   |   dropout_prob |   head | if_gat   | if_linear   |   learning_rate |   nhid |   weight_decay |   iter |   total time (s) |   acc |
| training_function_7694f_00129 | TERMINATED | 172.16.3.10:2215396 | Cora       | randomwalk  |            0.1 |     16 | True     | False       |           1e-05 |    128 |         0.0001 |      1 |         186.578  | 0.796 |
| training_function_7694f_00130 | TERMINATED | 172.16.3.10:2218037 | Cora       | sym         |            0.5 |     16 | True     | False       |           1e-05 |    128 |         0.0001 |      1 |         126.379  | 0.795 |
| training_function_7694f_00131 | TERMINATED | 172.16.3.10:2220089 | Cora       | randomwalk  |            0.5 |     16 | True     | False       |           1e-05 |    128 |         0.0001 |      1 |         128.253  | 0.787 |
| training_function_7694f_00132 | TERMINATED | 172.16.3.10:2220227 | Cora       | sym         |            0.2 |      8 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |         132.585  | 0.755 |
| training_function_7694f_00133 | TERMINATED | 172.16.3.10:2223284 | Cora       | randomwalk  |            0.2 |      8 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |          97.2693 | 0.76  |
| training_function_7694f_00134 | TERMINATED | 172.16.3.10:2223475 | Cora       | sym         |            0.1 |      8 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |         106.196  | 0.758 |
| training_function_7694f_00135 | TERMINATED | 172.16.3.10:2225774 | Cora       | randomwalk  |            0.1 |      8 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |          93.3936 | 0.76  |
| training_function_7694f_00136 | TERMINATED | 172.16.3.10:2226577 | Cora       | sym         |            0.5 |      8 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |         138.311  | 0.741 |
| training_function_7694f_00137 | TERMINATED | 172.16.3.10:2227117 | Cora       | randomwalk  |            0.5 |      8 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |          93.5796 | 0.757 |
| training_function_7694f_00138 | TERMINATED | 172.16.3.10:2229814 | Cora       | sym         |            0.2 |     16 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |         192.878  | 0.785 |
| training_function_7694f_00139 | TERMINATED | 172.16.3.10:2230154 | Cora       | randomwalk  |            0.2 |     16 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |         126.778  | 0.769 |
| training_function_7694f_00140 | TERMINATED | 172.16.3.10:2233307 | Cora       | sym         |            0.1 |     16 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |         125.241  | 0.779 |
| training_function_7694f_00141 | TERMINATED | 172.16.3.10:2234768 | Cora       | randomwalk  |            0.1 |     16 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |         186.018  | 0.774 |
| training_function_7694f_00142 | TERMINATED | 172.16.3.10:2235465 | Cora       | sym         |            0.5 |     16 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |         126.316  | 0.751 |
| training_function_7694f_00143 | TERMINATED | 172.16.3.10:2238437 | Cora       | randomwalk  |            0.5 |     16 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |         205.22   | 0.778 |
+-------------------------------+------------+---------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------+
#########change the lr
+-------------------------------+------------+---------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------+
| Trial name                    | status     | loc                 | dataname   | diffusion   |   dropout_prob |   head | if_gat   | if_linear   |   learning_rate |   nhid |   weight_decay |   iter |   total time (s) |   acc |
|-------------------------------+------------+---------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------|
| training_function_555e7_00000 | TERMINATED | 172.16.3.10:2564771 | Cora       | sym         |            0.2 |      4 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          35.6666 | 0.69  |
| training_function_555e7_00001 | TERMINATED | 172.16.3.10:2564772 | Cora       | randomwalk  |            0.2 |      4 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          81.3322 | 0.707 |
| training_function_555e7_00002 | TERMINATED | 172.16.3.10:2566325 | Cora       | sym         |            0.1 |      4 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          43.3872 | 0.685 |
| training_function_555e7_00003 | TERMINATED | 172.16.3.10:2566693 | Cora       | randomwalk  |            0.1 |      4 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          60.7691 | 0.7   |
| training_function_555e7_00004 | TERMINATED | 172.16.3.10:2566742 | Cora       | sym         |            0.5 |      4 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          39.5663 | 0.715 |
| training_function_555e7_00005 | TERMINATED | 172.16.3.10:2568165 | Cora       | randomwalk  |            0.5 |      4 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          44.3323 | 0.725 |
| training_function_555e7_00006 | TERMINATED | 172.16.3.10:2569378 | Cora       | sym         |            0.2 |      8 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          82.143  | 0.69  |
| training_function_555e7_00007 | TERMINATED | 172.16.3.10:2569663 | Cora       | randomwalk  |            0.2 |      8 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          41.2279 | 0.707 |
| training_function_555e7_00008 | TERMINATED | 172.16.3.10:2570547 | Cora       | sym         |            0.1 |      8 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          43.2018 | 0.685 |
| training_function_555e7_00009 | TERMINATED | 172.16.3.10:2571176 | Cora       | randomwalk  |            0.1 |      8 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          66.6616 | 0.7   |
| training_function_555e7_00010 | TERMINATED | 172.16.3.10:2571499 | Cora       | sym         |            0.5 |      8 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          42.5031 | 0.715 |
| training_function_555e7_00011 | TERMINATED | 172.16.3.10:2571789 | Cora       | randomwalk  |            0.5 |      8 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          80.423  | 0.725 |
| training_function_555e7_00012 | TERMINATED | 172.16.3.10:2572074 | Cora       | sym         |            0.2 |     16 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          43.4091 | 0.69  |
| training_function_555e7_00013 | TERMINATED | 172.16.3.10:2574581 | Cora       | randomwalk  |            0.2 |     16 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          44.0091 | 0.707 |
| training_function_555e7_00014 | TERMINATED | 172.16.3.10:2574831 | Cora       | sym         |            0.1 |     16 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          61.7639 | 0.685 |
| training_function_555e7_00015 | TERMINATED | 172.16.3.10:2575121 | Cora       | randomwalk  |            0.1 |     16 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          44.0732 | 0.7   |
| training_function_555e7_00016 | TERMINATED | 172.16.3.10:2576496 | Cora       | sym         |            0.5 |     16 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          80.8257 | 0.715 |
| training_function_555e7_00017 | TERMINATED | 172.16.3.10:2576651 | Cora       | randomwalk  |            0.5 |     16 | False    | False       |          0.0001 |     64 |         1e-05  |      1 |          43.7656 | 0.725 |
| training_function_555e7_00018 | TERMINATED | 172.16.3.10:2577050 | Cora       | sym         |            0.2 |      4 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          42.9749 | 0.632 |
| training_function_555e7_00019 | TERMINATED | 172.16.3.10:2579351 | Cora       | randomwalk  |            0.2 |      4 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          63.9208 | 0.65  |
| training_function_555e7_00020 | TERMINATED | 172.16.3.10:2579566 | Cora       | sym         |            0.1 |      4 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          43.6342 | 0.629 |
| training_function_555e7_00021 | TERMINATED | 172.16.3.10:2579936 | Cora       | randomwalk  |            0.1 |      4 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          83.4608 | 0.643 |
| training_function_555e7_00022 | TERMINATED | 172.16.3.10:2579998 | Cora       | sym         |            0.5 |      4 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          40.0394 | 0.625 |
| training_function_555e7_00023 | TERMINATED | 172.16.3.10:2581411 | Cora       | randomwalk  |            0.5 |      4 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          43.9665 | 0.639 |
| training_function_555e7_00024 | TERMINATED | 172.16.3.10:2581725 | Cora       | sym         |            0.2 |      8 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          62.3117 | 0.632 |
| training_function_555e7_00025 | TERMINATED | 172.16.3.10:2581839 | Cora       | randomwalk  |            0.2 |      8 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          35.5358 | 0.65  |
| training_function_555e7_00026 | TERMINATED | 172.16.3.10:2584270 | Cora       | sym         |            0.1 |      8 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          42.2738 | 0.629 |
| training_function_555e7_00027 | TERMINATED | 172.16.3.10:2584426 | Cora       | randomwalk  |            0.1 |      8 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          82.044  | 0.643 |
| training_function_555e7_00028 | TERMINATED | 172.16.3.10:2584690 | Cora       | sym         |            0.5 |      8 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          33.5217 | 0.625 |
| training_function_555e7_00029 | TERMINATED | 172.16.3.10:2586081 | Cora       | randomwalk  |            0.5 |      8 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          43.7369 | 0.639 |
| training_function_555e7_00030 | TERMINATED | 172.16.3.10:2586275 | Cora       | sym         |            0.2 |     16 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          55.7489 | 0.632 |
| training_function_555e7_00031 | TERMINATED | 172.16.3.10:2586564 | Cora       | randomwalk  |            0.2 |     16 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          35.8395 | 0.65  |
| training_function_555e7_00032 | TERMINATED | 172.16.3.10:2588016 | Cora       | sym         |            0.1 |     16 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          82.8069 | 0.629 |
| training_function_555e7_00033 | TERMINATED | 172.16.3.10:2589193 | Cora       | randomwalk  |            0.1 |     16 | False    | False       |          1e-05  |     64 |         1e-05  |      1 |          43.9848 | 0.643 |
